shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
-0.004269359403031142,-0.07303285131323539,-154.21571244642223,-0.03974961429313938,-0.021810177562922282,0.025677260731118038,41718
-0.013665986858165386,0.18999203460928415,289.65460245836584,0.9026216594479057,-0.16195445530362954,-0.16194275432805386,12528
0.0012419659004544985,0.0971670056453671,-223.82713905563497,0.46476602116434984,-0.02134230422191055,0.022238084716814193,85133
-0.017460203011808853,0.20855704111807513,70.7729250096689,-0.8681185270423403,0.03931225783417273,0.0642944933945197,84634
0.002233354236741895,0.9491038978132341,-170.8623831398446,-0.7436069956440395,-0.021890969231128706,0.03648625301295202,68514
-0.002280619655317954,0.910228119712825,-277.1589148577135,0.24447805073076845,-0.016201902702649987,0.0396278448597305,65324
-0.010495935065537249,-0.34831784743049893,-8.244321653575938,0.042319987066463796,0.018202029151686148,0.07040378058417567,8311
-0.006320421673635693,-0.04370462524711258,-111.07459438422389,-0.4561198472994863,-0.023326545020358923,0.02609548067719839,15217
-0.010853130371240282,-0.38953248747354596,-40.45510563904444,0.4551302040674845,-0.04853336931866608,-0.004738692644472308,22543
-0.0053056143788626844,0.43722483382342203,-96.55856472748155,0.9021011430249486,-0.018149425226613936,0.022144713286003936,42275
-0.0029109354719858093,-0.9097827215183448,-237.78440922115823,0.40599264949568686,-0.018373741801141506,0.02366167936658913,47357
-0.005674254433301858,-0.0073332833774623915,-288.1056777058483,0.4389564050099245,-0.016936346864636864,0.031350107089237876,45120
-0.002499664896793548,0.28355189500453715,-160.5959039473823,0.1197776306763265,-0.02149445129684582,0.023495798529001872,43385
-0.0052830856903201065,2.260270149065593,550.1641296214348,-2.7013813003250005,0.1536533109038709,0.2106721420688092,67086
-0.00968218083972935,-14.237112622400613,287.720859284302,-12.010153310502556,-0.02003393940005748,0.45546097652066264,55232
-0.004441109837498563,-0.325246726662637,-119.7612659428155,1.6716235347127548,-0.01755605746669639,0.0209868679526785,64358
-0.013514229257077749,-0.18121653075490127,19.81260105890479,0.2678530186779181,-0.05384856631781451,-0.04461284034465144,88251
0.001446534979089276,0.746691643352807,-76.23368521532531,-0.6227277199825089,-0.013652303895302005,0.03751630000142085,19662
-0.009913193555915974,-0.7887974007605157,-10.872840795075067,-0.6234285731389805,-0.00688630599673371,0.027688408705087316,90292
-0.0005984873107028089,0.30342505085240346,-212.42063972475086,0.16432753801093783,-0.021339798964728696,0.025325396786127784,39090
-0.0011985588082549046,0.1866897592977183,-246.4217501827925,0.11018328627180257,-0.019189239998958236,0.03106497555142464,75678
-0.002809066569639786,-0.3512304152833712,-98.47580431172294,0.8801507019202601,-0.014484819639316082,0.021656969487908146,93332
0.00813769495004284,9.319460547233806,629.6413007715878,-9.707307225584596,-0.15214166226765635,0.18382883006052556,56631
-0.0252976045319872,0.5973275112459505,379.421134432406,1.466597646552748,-0.21987412077830976,0.0066049848790327575,572
-0.012589276855966506,0.04052750614586735,-5.146272838300291,0.3368648094272468,0.007877743427439009,0.0584894494733639,1824
-0.005039652809733653,0.5363639228933264,-282.8387285589441,0.601862102473977,-0.016183505427922785,0.04073285381857984,72384
0.08456239863353927,-8.01107865531121,1174.0977360599666,-1.487761083192652,0.05753267027836437,0.0037781617988837117,19484
-0.005717527379494745,-0.2237330331534554,-257.7049162397698,0.40900760878540493,-0.015328167135415561,0.028255054588776144,7620
-0.0015409789046676903,0.9419138500044284,-111.87515233732181,0.5016017495325067,-0.0248185922202709,0.024010485368348607,18041
-0.004918902143434227,-0.3340405912833243,-307.2292268305179,1.076436368483109,-0.016898105928041248,0.03261057553088229,33269
-0.003934317324113929,0.608376182968552,-142.69856613787837,3.824938834297443,-0.02530357325885505,0.008250488495514137,20847
